,coluna,capacity_factor,x_coord,y_coord,Valor
419,196.0000,0.4506,"[ 4.90000000e-01  0.00000000e+00 -8.11948175e+03  0.00000000e+00
 -4.90000000e-01 -5.45709325e+02  0.00000000e+00  0.00000000e+00
  1.96000000e+02]","[ 1.04750000e+00  0.00000000e+00 -1.73574635e+04  0.00000000e+00
 -1.04750000e+00 -1.16659289e+03  0.00000000e+00  0.00000000e+00
  4.19000000e+02]",
1767,866.0000,0.1237,"[ 2.16500000e+00  0.00000000e+00 -3.58748531e+04  0.00000000e+00
 -2.16500000e+00 -2.41114426e+03  0.00000000e+00  0.00000000e+00
  8.66000000e+02]","[ 4.41750000e+00  0.00000000e+00 -7.31996136e+04  0.00000000e+00
 -4.41750000e+00 -4.91973662e+03  0.00000000e+00  0.00000000e+00
  1.76700000e+03]",
342,729.0000,0.6523,"[ 1.82250000e+00  0.00000000e+00 -3.01995010e+04  0.00000000e+00
 -1.82250000e+00 -2.02970458e+03  0.00000000e+00  0.00000000e+00
  7.29000000e+02]","[ 8.55000000e-01  0.00000000e+00 -1.41676671e+04  0.00000000e+00
 -8.55000000e-01 -9.52207088e+02  0.00000000e+00  0.00000000e+00
  3.42000000e+02]",
1924,1015.0000,0.1760,"[ 2.53750000e+00  0.00000000e+00 -4.20473162e+04  0.00000000e+00
 -2.53750000e+00 -2.82599472e+03  0.00000000e+00  0.00000000e+00
  1.01500000e+03]","[ 4.81000000e+00  0.00000000e+00 -7.97034842e+04  0.00000000e+00
 -4.81000000e+00 -5.35686093e+03  0.00000000e+00  0.00000000e+00
  1.92400000e+03]",
874,1087.0000,0.1916,"[ 2.71750000e+00  0.00000000e+00 -4.50299830e+04  0.00000000e+00
 -2.71750000e+00 -3.02645937e+03  0.00000000e+00  0.00000000e+00
  1.08700000e+03]","[ 2.18500000e+00  0.00000000e+00 -3.62062605e+04  0.00000000e+00
 -2.18500000e+00 -2.43341811e+03  0.00000000e+00  0.00000000e+00
  8.74000000e+02]",
824,1190.0000,0.1312,"[ 2.97500000e+00  0.00000000e+00 -4.92968535e+04  0.00000000e+00
 -2.97500000e+00 -3.31323519e+03  0.00000000e+00  0.00000000e+00
  1.19000000e+03]","[ 2.06000000e+00  0.00000000e+00 -3.41349641e+04  0.00000000e+00
 -2.06000000e+00 -2.29420655e+03  0.00000000e+00  0.00000000e+00
  8.24000000e+02]",
1435,406.0000,0.1578,"[ 1.01500000e+00  0.00000000e+00 -1.68189265e+04  0.00000000e+00
 -1.01500000e+00 -1.13039789e+03  0.00000000e+00  0.00000000e+00
  4.06000000e+02]","[ 3.58750000e+00  0.00000000e+00 -5.94462057e+04  0.00000000e+00
 -3.58750000e+00 -3.99537185e+03  0.00000000e+00  0.00000000e+00
  1.43500000e+03]",
280,728.0000,0.3952,"[ 1.82000000e+00  0.00000000e+00 -3.01580751e+04  0.00000000e+00
 -1.82000000e+00 -2.02692035e+03  0.00000000e+00  0.00000000e+00
  7.28000000e+02]","[ 7.00000000e-01  0.00000000e+00 -1.15992596e+04  0.00000000e+00
 -7.00000000e-01 -7.79584751e+02  0.00000000e+00  0.00000000e+00
  2.80000000e+02]",
1127,284.0000,0.1465,"[ 7.10000000e-01  0.00000000e+00 -1.17649634e+04  0.00000000e+00
 -7.10000000e-01 -7.90721676e+02  0.00000000e+00  0.00000000e+00
  2.84000000e+02]","[ 2.81750000e+00  0.00000000e+00 -4.66870201e+04  0.00000000e+00
 -2.81750000e+00 -3.13782862e+03  0.00000000e+00  0.00000000e+00
  1.12700000e+03]",
1571,635.0000,0.1551,"[ 1.58750000e+00  0.00000000e+00 -2.63054638e+04  0.00000000e+00
 -1.58750000e+00 -1.76798685e+03  0.00000000e+00  0.00000000e+00
  6.35000000e+02]","[ 3.92750000e+00  0.00000000e+00 -6.50801318e+04  0.00000000e+00
 -3.92750000e+00 -4.37402730e+03  0.00000000e+00  0.00000000e+00
  1.57100000e+03]",
1220,718.0000,0.0890,"[ 1.79500000e+00  0.00000000e+00 -2.97438158e+04  0.00000000e+00
 -1.79500000e+00 -1.99907804e+03  0.00000000e+00  0.00000000e+00
  7.18000000e+02]","[ 3.05000000e+00  0.00000000e+00 -5.05396313e+04  0.00000000e+00
 -3.05000000e+00 -3.39676213e+03  0.00000000e+00  0.00000000e+00
  1.22000000e+03]",
879,278.0000,0.1500,"[ 6.95000000e-01  0.00000000e+00 -1.15164078e+04  0.00000000e+00
 -6.95000000e-01 -7.74016288e+02  0.00000000e+00  0.00000000e+00
  2.78000000e+02]","[ 2.19750000e+00  0.00000000e+00 -3.64133901e+04  0.00000000e+00
 -2.19750000e+00 -2.44733927e+03  0.00000000e+00  0.00000000e+00
  8.79000000e+02]",
657,808.0000,0.1271,"[ 2.02000000e+00  0.00000000e+00 -3.34721493e+04  0.00000000e+00
 -2.02000000e+00 -2.24965885e+03  0.00000000e+00  0.00000000e+00
  8.08000000e+02]","[ 1.64250000e+00  0.00000000e+00 -2.72168342e+04  0.00000000e+00
 -1.64250000e+00 -1.82923993e+03  0.00000000e+00  0.00000000e+00
  6.57000000e+02]",
1507,512.0000,0.2204,"[ 1.28000000e+00  0.00000000e+00 -2.12100748e+04  0.00000000e+00
 -1.28000000e+00 -1.42552640e+03  0.00000000e+00  0.00000000e+00
  5.12000000e+02]","[ 3.76750000e+00  0.00000000e+00 -6.24288725e+04  0.00000000e+00
 -3.76750000e+00 -4.19583650e+03  0.00000000e+00  0.00000000e+00
  1.50700000e+03]",
1530,818.0000,0.2156,"[ 2.04500000e+00  0.00000000e+00 -3.38864085e+04  0.00000000e+00
 -2.04500000e+00 -2.27750116e+03  0.00000000e+00  0.00000000e+00
  8.18000000e+02]","[ 3.82500000e+00  0.00000000e+00 -6.33816688e+04  0.00000000e+00
 -3.82500000e+00 -4.25987382e+03  0.00000000e+00  0.00000000e+00
  1.53000000e+03]",
1618,777.0000,0.1650,"[ 1.94250000e+00  0.00000000e+00 -3.21879455e+04  0.00000000e+00
 -1.94250000e+00 -2.16334768e+03  0.00000000e+00  0.00000000e+00
  7.77000000e+02]","[ 4.04500000e+00  0.00000000e+00 -6.70271504e+04  0.00000000e+00
 -4.04500000e+00 -4.50488617e+03  0.00000000e+00  0.00000000e+00
  1.61800000e+03]",
485,494.0000,0.2083,"[ 1.23500000e+00  0.00000000e+00 -2.04644081e+04  0.00000000e+00
 -1.23500000e+00 -1.37541024e+03  0.00000000e+00  0.00000000e+00
  4.94000000e+02]","[ 1.21250000e+00  0.00000000e+00 -2.00915747e+04  0.00000000e+00
 -1.21250000e+00 -1.35035216e+03  0.00000000e+00  0.00000000e+00
  4.85000000e+02]",
379,314.0000,0.1502,"[ 7.85000000e-01  0.00000000e+00 -1.30077412e+04  0.00000000e+00
 -7.85000000e-01 -8.74248613e+02  0.00000000e+00  0.00000000e+00
  3.14000000e+02]","[ 9.47500000e-01  0.00000000e+00 -1.57004265e+04  0.00000000e+00
 -9.47500000e-01 -1.05522364e+03  0.00000000e+00  0.00000000e+00
  3.79000000e+02]",
1041,430.0000,0.2299,"[ 1.07500000e+00  0.00000000e+00 -1.78131487e+04  0.00000000e+00
 -1.07500000e+00 -1.19721944e+03  0.00000000e+00  0.00000000e+00
  4.30000000e+02]","[ 2.60250000e+00  0.00000000e+00 -4.31243903e+04  0.00000000e+00
 -2.60250000e+00 -2.89838473e+03  0.00000000e+00  0.00000000e+00
  1.04100000e+03]",
446,368.0000,0.1280,"[ 9.20000000e-01  0.00000000e+00 -1.52447413e+04  0.00000000e+00
 -9.20000000e-01 -1.02459710e+03  0.00000000e+00  0.00000000e+00
  3.68000000e+02]","[ 1.11500000e+00  0.00000000e+00 -1.84759636e+04  0.00000000e+00
 -1.11500000e+00 -1.24176714e+03  0.00000000e+00  0.00000000e+00
  4.46000000e+02]",
583,822.0000,0.1369,"[ 2.05500000e+00  0.00000000e+00 -3.40521123e+04  0.00000000e+00
 -2.05500000e+00 -2.28863809e+03  0.00000000e+00  0.00000000e+00
  8.22000000e+02]","[ 1.45750000e+00  0.00000000e+00 -2.41513156e+04  0.00000000e+00
 -1.45750000e+00 -1.62320682e+03  0.00000000e+00  0.00000000e+00
  5.83000000e+02]",
1050,1384.0000,0.2174,"[ 3.46000000e+00  0.00000000e+00 -5.73334834e+04  0.00000000e+00
 -3.46000000e+00 -3.85337605e+03  0.00000000e+00  0.00000000e+00
  1.38400000e+03]","[ 2.62500000e+00  0.00000000e+00 -4.34972237e+04  0.00000000e+00
 -2.62500000e+00 -2.92344281e+03  0.00000000e+00  0.00000000e+00
  1.05000000e+03]",
1913,1105.0000,0.2188,"[ 2.76250000e+00  0.00000000e+00 -4.57756497e+04  0.00000000e+00
 -2.76250000e+00 -3.07657553e+03  0.00000000e+00  0.00000000e+00
  1.10500000e+03]","[ 4.78250000e+00  0.00000000e+00 -7.92477990e+04  0.00000000e+00
 -4.78250000e+00 -5.32623439e+03  0.00000000e+00  0.00000000e+00
  1.91300000e+03]",
166,122.0000,0.2507,"[ 3.05000000e-01  0.00000000e+00 -5.05396313e+03  0.00000000e+00
 -3.05000000e-01 -3.39676213e+02  0.00000000e+00  0.00000000e+00
  1.22000000e+02]","[ 4.15000000e-01  0.00000000e+00 -6.87670393e+03  0.00000000e+00
 -4.15000000e-01 -4.62182388e+02  0.00000000e+00  0.00000000e+00
  1.66000000e+02]",
709,700.0000,0.3742,"[ 1.75000000e+00  0.00000000e+00 -2.89981491e+04  0.00000000e+00
 -1.75000000e+00 -1.94896188e+03  0.00000000e+00  0.00000000e+00
  7.00000000e+02]","[ 1.77250000e+00  0.00000000e+00 -2.93709825e+04  0.00000000e+00
 -1.77250000e+00 -1.97401996e+03  0.00000000e+00  0.00000000e+00
  7.09000000e+02]",
340,340.0000,0.4373,"[ 8.50000000e-01  0.00000000e+00 -1.40848153e+04  0.00000000e+00
 -8.50000000e-01 -9.46638626e+02  0.00000000e+00  0.00000000e+00
  3.40000000e+02]","[ 8.50000000e-01  0.00000000e+00 -1.40848153e+04  0.00000000e+00
 -8.50000000e-01 -9.46638626e+02  0.00000000e+00  0.00000000e+00
  3.40000000e+02]",
884,585.0000,0.1568,"[ 1.46250000e+00  0.00000000e+00 -2.42341675e+04  0.00000000e+00
 -1.46250000e+00 -1.62877528e+03  0.00000000e+00  0.00000000e+00
  5.85000000e+02]","[ 2.21000000e+00  0.00000000e+00 -3.66205197e+04  0.00000000e+00
 -2.21000000e+00 -2.46126043e+03  0.00000000e+00  0.00000000e+00
  8.84000000e+02]",
1734,616.0000,0.2814,"[ 1.54000000e+00  0.00000000e+00 -2.55183712e+04  0.00000000e+00
 -1.54000000e+00 -1.71508645e+03  0.00000000e+00  0.00000000e+00
  6.16000000e+02]","[ 4.33500000e+00  0.00000000e+00 -7.18325580e+04  0.00000000e+00
 -4.33500000e+00 -4.82785699e+03  0.00000000e+00  0.00000000e+00
  1.73400000e+03]",
742,955.0000,0.1362,"[ 2.38750000e+00  0.00000000e+00 -3.95617606e+04  0.00000000e+00
 -2.38750000e+00 -2.65894085e+03  0.00000000e+00  0.00000000e+00
  9.55000000e+02]","[ 1.85500000e+00  0.00000000e+00 -3.07380381e+04  0.00000000e+00
 -1.85500000e+00 -2.06589959e+03  0.00000000e+00  0.00000000e+00
  7.42000000e+02]",
202,74.0000,0.3793,"[ 1.85000000e-01  0.00000000e+00 -3.06551862e+03  0.00000000e+00
 -1.85000000e-01 -2.06033113e+02  0.00000000e+00  0.00000000e+00
  7.40000000e+01]","[ 5.05000000e-01  0.00000000e+00 -8.36803732e+03  0.00000000e+00
 -5.05000000e-01 -5.62414713e+02  0.00000000e+00  0.00000000e+00
  2.02000000e+02]",
1590,488.0000,0.2394,"[ 1.22000000e+00  0.00000000e+00 -2.02158525e+04  0.00000000e+00
 -1.22000000e+00 -1.35870485e+03  0.00000000e+00  0.00000000e+00
  4.88000000e+02]","[ 3.97500000e+00  0.00000000e+00 -6.58672244e+04  0.00000000e+00
 -3.97500000e+00 -4.42692769e+03  0.00000000e+00  0.00000000e+00
  1.59000000e+03]",
1912,988.0000,0.1651,"[ 2.47000000e+00  0.00000000e+00 -4.09288162e+04  0.00000000e+00
 -2.47000000e+00 -2.75082048e+03  0.00000000e+00  0.00000000e+00
  9.88000000e+02]","[ 4.78000000e+00  0.00000000e+00 -7.92063730e+04  0.00000000e+00
 -4.78000000e+00 -5.32345015e+03  0.00000000e+00  0.00000000e+00
  1.91200000e+03]",
1239,928.0000,0.1399,"[ 2.32000000e+00  0.00000000e+00 -3.84432606e+04  0.00000000e+00
 -2.32000000e+00 -2.58376660e+03  0.00000000e+00  0.00000000e+00
  9.28000000e+02]","[ 3.09750000e+00  0.00000000e+00 -5.13267239e+04  0.00000000e+00
 -3.09750000e+00 -3.44966252e+03  0.00000000e+00  0.00000000e+00
  1.23900000e+03]",
800,825.0000,0.2738,"[ 2.06250000e+00  0.00000000e+00 -3.41763900e+04  0.00000000e+00
 -2.06250000e+00 -2.29699078e+03  0.00000000e+00  0.00000000e+00
  8.25000000e+02]","[ 2.00000000e+00  0.00000000e+00 -3.31407419e+04  0.00000000e+00
 -2.00000000e+00 -2.22738500e+03  0.00000000e+00  0.00000000e+00
  8.00000000e+02]",
151,190.0000,0.2138,"[ 4.75000000e-01  0.00000000e+00 -7.87092619e+03  0.00000000e+00
 -4.75000000e-01 -5.29003938e+02  0.00000000e+00  0.00000000e+00
  1.90000000e+02]","[ 3.77500000e-01  0.00000000e+00 -6.25531502e+03  0.00000000e+00
 -3.77500000e-01 -4.20418919e+02  0.00000000e+00  0.00000000e+00
  1.51000000e+02]",
1607,521.0000,0.1523,"[ 1.30250000e+00  0.00000000e+00 -2.15829081e+04  0.00000000e+00
 -1.30250000e+00 -1.45058448e+03  0.00000000e+00  0.00000000e+00
  5.21000000e+02]","[ 4.01750000e+00  0.00000000e+00 -6.65714652e+04  0.00000000e+00
 -4.01750000e+00 -4.47425962e+03  0.00000000e+00  0.00000000e+00
  1.60700000e+03]",
1738,807.0000,0.2098,"[ 2.01750000e+00  0.00000000e+00 -3.34307233e+04  0.00000000e+00
 -2.01750000e+00 -2.24687462e+03  0.00000000e+00  0.00000000e+00
  8.07000000e+02]","[ 4.34500000e+00  0.00000000e+00 -7.19982617e+04  0.00000000e+00
 -4.34500000e+00 -4.83899392e+03  0.00000000e+00  0.00000000e+00
  1.73800000e+03]",
47,521.0000,0.3141,"[ 1.30250000e+00  0.00000000e+00 -2.15829081e+04  0.00000000e+00
 -1.30250000e+00 -1.45058448e+03  0.00000000e+00  0.00000000e+00
  5.21000000e+02]","[ 1.17500000e-01  0.00000000e+00 -1.94701858e+03  0.00000000e+00
 -1.17500000e-01 -1.30858869e+02  0.00000000e+00  0.00000000e+00
  4.70000000e+01]",
1379,521.0000,0.2632,"[ 1.30250000e+00  0.00000000e+00 -2.15829081e+04  0.00000000e+00
 -1.30250000e+00 -1.45058448e+03  0.00000000e+00  0.00000000e+00
  5.21000000e+02]","[ 3.44750000e+00  0.00000000e+00 -5.71263538e+04  0.00000000e+00
 -3.44750000e+00 -3.83945490e+03  0.00000000e+00  0.00000000e+00
  1.37900000e+03]",
1735,909.0000,0.1317,"[ 2.27250000e+00  0.00000000e+00 -3.76561679e+04  0.00000000e+00
 -2.27250000e+00 -2.53086621e+03  0.00000000e+00  0.00000000e+00
  9.09000000e+02]","[ 4.33750000e+00  0.00000000e+00 -7.18739839e+04  0.00000000e+00
 -4.33750000e+00 -4.83064122e+03  0.00000000e+00  0.00000000e+00
  1.73500000e+03]",
614,1320.0000,0.1458,"[ 3.30000000e+00  0.00000000e+00 -5.46822241e+04  0.00000000e+00
 -3.30000000e+00 -3.67518525e+03  0.00000000e+00  0.00000000e+00
  1.32000000e+03]","[ 1.53500000e+00  0.00000000e+00 -2.54355194e+04  0.00000000e+00
 -1.53500000e+00 -1.70951799e+03  0.00000000e+00  0.00000000e+00
  6.14000000e+02]",
1265,955.0000,0.1580,"[ 2.38750000e+00  0.00000000e+00 -3.95617606e+04  0.00000000e+00
 -2.38750000e+00 -2.65894085e+03  0.00000000e+00  0.00000000e+00
  9.55000000e+02]","[ 3.16250000e+00  0.00000000e+00 -5.24037981e+04  0.00000000e+00
 -3.16250000e+00 -3.52205253e+03  0.00000000e+00  0.00000000e+00
  1.26500000e+03]",
808,921.0000,0.0861,"[ 2.30250000e+00  0.00000000e+00 -3.81532791e+04  0.00000000e+00
 -2.30250000e+00 -2.56427698e+03  0.00000000e+00  0.00000000e+00
  9.21000000e+02]","[ 2.02000000e+00  0.00000000e+00 -3.34721493e+04  0.00000000e+00
 -2.02000000e+00 -2.24965885e+03  0.00000000e+00  0.00000000e+00
  8.08000000e+02]",
1441,422.0000,0.1413,"[ 1.05500000e+00  0.00000000e+00 -1.74817413e+04  0.00000000e+00
 -1.05500000e+00 -1.17494559e+03  0.00000000e+00  0.00000000e+00
  4.22000000e+02]","[ 3.60250000e+00  0.00000000e+00 -5.96947613e+04  0.00000000e+00
 -3.60250000e+00 -4.01207723e+03  0.00000000e+00  0.00000000e+00
  1.44100000e+03]",
720,1255.0000,0.1608,"[ 3.13750000e+00  0.00000000e+00 -5.19895388e+04  0.00000000e+00
 -3.13750000e+00 -3.49421022e+03  0.00000000e+00  0.00000000e+00
  1.25500000e+03]","[ 1.80000000e+00  0.00000000e+00 -2.98266677e+04  0.00000000e+00
 -1.80000000e+00 -2.00464650e+03  0.00000000e+00  0.00000000e+00
  7.20000000e+02]",
965,1097.0000,0.1759,"[ 2.74250000e+00  0.00000000e+00 -4.54442423e+04  0.00000000e+00
 -2.74250000e+00 -3.05430168e+03  0.00000000e+00  0.00000000e+00
  1.09700000e+03]","[ 2.41250000e+00  0.00000000e+00 -3.99760199e+04  0.00000000e+00
 -2.41250000e+00 -2.68678316e+03  0.00000000e+00  0.00000000e+00
  9.65000000e+02]",
673,830.0000,0.1015,"[ 2.07500000e+00  0.00000000e+00 -3.43835197e+04  0.00000000e+00
 -2.07500000e+00 -2.31091194e+03  0.00000000e+00  0.00000000e+00
  8.30000000e+02]","[ 1.68250000e+00  0.00000000e+00 -2.78796491e+04  0.00000000e+00
 -1.68250000e+00 -1.87378763e+03  0.00000000e+00  0.00000000e+00
  6.73000000e+02]",
641,1068.0000,0.0894,"[ 2.67000000e+00  0.00000000e+00 -4.42428904e+04  0.00000000e+00
 -2.67000000e+00 -2.97355898e+03  0.00000000e+00  0.00000000e+00
  1.06800000e+03]","[ 1.60250000e+00  0.00000000e+00 -2.65540194e+04  0.00000000e+00
 -1.60250000e+00 -1.78469223e+03  0.00000000e+00  0.00000000e+00
  6.41000000e+02]",
1067,533.0000,0.4065,"[ 1.33250000e+00  0.00000000e+00 -2.20800193e+04  0.00000000e+00
 -1.33250000e+00 -1.48399526e+03  0.00000000e+00  0.00000000e+00
  5.33000000e+02]","[ 2.66750000e+00  0.00000000e+00 -4.42014644e+04  0.00000000e+00
 -2.66750000e+00 -2.97077475e+03  0.00000000e+00  0.00000000e+00
  1.06700000e+03]",
1088,946.0000,0.1974,"[ 2.36500000e+00  0.00000000e+00 -3.91889272e+04  0.00000000e+00
 -2.36500000e+00 -2.63388276e+03  0.00000000e+00  0.00000000e+00
  9.46000000e+02]","[ 2.72000000e+00  0.00000000e+00 -4.50714089e+04  0.00000000e+00
 -2.72000000e+00 -3.02924360e+03  0.00000000e+00  0.00000000e+00
  1.08800000e+03]",
524,163.0000,0.5186,"[ 4.07500000e-01  0.00000000e+00 -6.75242615e+03  0.00000000e+00
 -4.07500000e-01 -4.53829694e+02  0.00000000e+00  0.00000000e+00
  1.63000000e+02]","[ 1.31000000e+00  0.00000000e+00 -2.17071859e+04  0.00000000e+00
 -1.31000000e+00 -1.45893718e+03  0.00000000e+00  0.00000000e+00
  5.24000000e+02]",
643,818.0000,0.1539,"[ 2.04500000e+00  0.00000000e+00 -3.38864085e+04  0.00000000e+00
 -2.04500000e+00 -2.27750116e+03  0.00000000e+00  0.00000000e+00
  8.18000000e+02]","[ 1.60750000e+00  0.00000000e+00 -2.66368713e+04  0.00000000e+00
 -1.60750000e+00 -1.79026070e+03  0.00000000e+00  0.00000000e+00
  6.43000000e+02]",
888,1157.0000,0.1663,"[ 2.89250000e+00  0.00000000e+00 -4.79297979e+04  0.00000000e+00
 -2.89250000e+00 -3.22135556e+03  0.00000000e+00  0.00000000e+00
  1.15700000e+03]","[ 2.22000000e+00  0.00000000e+00 -3.67862235e+04  0.00000000e+00
 -2.22000000e+00 -2.47239735e+03  0.00000000e+00  0.00000000e+00
  8.88000000e+02]",
363,660.0000,0.6598,"[ 1.65000000e+00  0.00000000e+00 -2.73411120e+04  0.00000000e+00
 -1.65000000e+00 -1.83759263e+03  0.00000000e+00  0.00000000e+00
  6.60000000e+02]","[ 9.07500000e-01  0.00000000e+00 -1.50376116e+04  0.00000000e+00
 -9.07500000e-01 -1.01067594e+03  0.00000000e+00  0.00000000e+00
  3.63000000e+02]",
1137,951.0000,0.1561,"[ 2.37750000e+00  0.00000000e+00 -3.93960569e+04  0.00000000e+00
 -2.37750000e+00 -2.64780392e+03  0.00000000e+00  0.00000000e+00
  9.51000000e+02]","[ 2.84250000e+00  0.00000000e+00 -4.71012794e+04  0.00000000e+00
 -2.84250000e+00 -3.16567093e+03  0.00000000e+00  0.00000000e+00
  1.13700000e+03]",
1160,1049.0000,0.1551,"[ 2.62250000e+00  0.00000000e+00 -4.34557978e+04  0.00000000e+00
 -2.62250000e+00 -2.92065858e+03  0.00000000e+00  0.00000000e+00
  1.04900000e+03]","[ 2.90000000e+00  0.00000000e+00 -4.80540757e+04  0.00000000e+00
 -2.90000000e+00 -3.22970825e+03  0.00000000e+00  0.00000000e+00
  1.16000000e+03]",
55,513.0000,0.2770,"[ 1.28250000e+00  0.00000000e+00 -2.12515007e+04  0.00000000e+00
 -1.28250000e+00 -1.42831063e+03  0.00000000e+00  0.00000000e+00
  5.13000000e+02]","[ 1.37500000e-01  0.00000000e+00 -2.27842600e+03  0.00000000e+00
 -1.37500000e-01 -1.53132719e+02  0.00000000e+00  0.00000000e+00
  5.50000000e+01]",
811,96.0000,0.1968,"[ 2.40000000e-01  0.00000000e+00 -3.97688902e+03  0.00000000e+00
 -2.40000000e-01 -2.67286200e+02  0.00000000e+00  0.00000000e+00
  9.60000000e+01]","[ 2.02750000e+00  0.00000000e+00 -3.35964271e+04  0.00000000e+00
 -2.02750000e+00 -2.25801155e+03  0.00000000e+00  0.00000000e+00
  8.11000000e+02]",
1503,303.0000,0.2171,"[ 7.57500000e-01  0.00000000e+00 -1.25520560e+04  0.00000000e+00
 -7.57500000e-01 -8.43622069e+02  0.00000000e+00  0.00000000e+00
  3.03000000e+02]","[ 3.75750000e+00  0.00000000e+00 -6.22631688e+04  0.00000000e+00
 -3.75750000e+00 -4.18469957e+03  0.00000000e+00  0.00000000e+00
  1.50300000e+03]",
849,1513.0000,0.2079,"[ 3.78250000e+00  0.00000000e+00 -6.26774280e+04  0.00000000e+00
 -3.78250000e+00 -4.21254188e+03  0.00000000e+00  0.00000000e+00
  1.51300000e+03]","[ 2.12250000e+00  0.00000000e+00 -3.51706123e+04  0.00000000e+00
 -2.12250000e+00 -2.36381233e+03  0.00000000e+00  0.00000000e+00
  8.49000000e+02]",
697,1385.0000,0.1770,"[ 3.46250000e+00  0.00000000e+00 -5.73749093e+04  0.00000000e+00
 -3.46250000e+00 -3.85616028e+03  0.00000000e+00  0.00000000e+00
  1.38500000e+03]","[ 1.74250000e+00  0.00000000e+00 -2.88738713e+04  0.00000000e+00
 -1.74250000e+00 -1.94060918e+03  0.00000000e+00  0.00000000e+00
  6.97000000e+02]",
95,625.0000,0.2787,"[ 1.56250000e+00  0.00000000e+00 -2.58912046e+04  0.00000000e+00
 -1.56250000e+00 -1.74014453e+03  0.00000000e+00  0.00000000e+00
  6.25000000e+02]","[ 2.37500000e-01  0.00000000e+00 -3.93546310e+03  0.00000000e+00
 -2.37500000e-01 -2.64501969e+02  0.00000000e+00  0.00000000e+00
  9.50000000e+01]",
1156,766.0000,0.1028,"[ 1.91500000e+00  0.00000000e+00 -3.17322603e+04  0.00000000e+00
 -1.91500000e+00 -2.13272114e+03  0.00000000e+00  0.00000000e+00
  7.66000000e+02]","[ 2.89000000e+00  0.00000000e+00 -4.78883720e+04  0.00000000e+00
 -2.89000000e+00 -3.21857133e+03  0.00000000e+00  0.00000000e+00
  1.15600000e+03]",
1083,591.0000,0.2084,"[ 1.47750000e+00  0.00000000e+00 -2.44827230e+04  0.00000000e+00
 -1.47750000e+00 -1.64548067e+03  0.00000000e+00  0.00000000e+00
  5.91000000e+02]","[ 2.70750000e+00  0.00000000e+00 -4.48642793e+04  0.00000000e+00
 -2.70750000e+00 -3.01532245e+03  0.00000000e+00  0.00000000e+00
  1.08300000e+03]",
1801,544.0000,0.4399,"[ 1.36000000e+00  0.00000000e+00 -2.25357045e+04  0.00000000e+00
 -1.36000000e+00 -1.51462180e+03  0.00000000e+00  0.00000000e+00
  5.44000000e+02]","[ 4.50250000e+00  0.00000000e+00 -7.46080951e+04  0.00000000e+00
 -4.50250000e+00 -5.01440049e+03  0.00000000e+00  0.00000000e+00
  1.80100000e+03]",
1803,547.0000,0.4308,"[ 1.36750000e+00  0.00000000e+00 -2.26599822e+04  0.00000000e+00
 -1.36750000e+00 -1.52297449e+03  0.00000000e+00  0.00000000e+00
  5.47000000e+02]","[ 4.50750000e+00  0.00000000e+00 -7.46909470e+04  0.00000000e+00
 -4.50750000e+00 -5.01996895e+03  0.00000000e+00  0.00000000e+00
  1.80300000e+03]",
1040,1320.0000,0.1869,"[ 3.30000000e+00  0.00000000e+00 -5.46822241e+04  0.00000000e+00
 -3.30000000e+00 -3.67518525e+03  0.00000000e+00  0.00000000e+00
  1.32000000e+03]","[ 2.60000000e+00  0.00000000e+00 -4.30829644e+04  0.00000000e+00
 -2.60000000e+00 -2.89560050e+03  0.00000000e+00  0.00000000e+00
  1.04000000e+03]",
1409,274.0000,0.1446,"[ 6.85000000e-01  0.00000000e+00 -1.13507041e+04  0.00000000e+00
 -6.85000000e-01 -7.62879363e+02  0.00000000e+00  0.00000000e+00
  2.74000000e+02]","[ 3.52250000e+00  0.00000000e+00 -5.83691316e+04  0.00000000e+00
 -3.52250000e+00 -3.92298183e+03  0.00000000e+00  0.00000000e+00
  1.40900000e+03]",
22,416.0000,0.3895,"[ 1.04000000e+00  0.00000000e+00 -1.72331858e+04  0.00000000e+00
 -1.04000000e+00 -1.15824020e+03  0.00000000e+00  0.00000000e+00
  4.16000000e+02]","[ 5.50000000e-02  0.00000000e+00 -9.11370401e+02  0.00000000e+00
 -5.50000000e-02 -6.12530875e+01  0.00000000e+00  0.00000000e+00
  2.20000000e+01]",
966,1244.0000,0.1844,"[ 3.11000000e+00  0.00000000e+00 -5.15338536e+04  0.00000000e+00
 -3.11000000e+00 -3.46358368e+03  0.00000000e+00  0.00000000e+00
  1.24400000e+03]","[ 2.41500000e+00  0.00000000e+00 -4.00174458e+04  0.00000000e+00
 -2.41500000e+00 -2.68956739e+03  0.00000000e+00  0.00000000e+00
  9.66000000e+02]",
